97,4
193,4
67,4
849,4
264,4
886,4
350,4
458,4
188,4
731,4
382,4
60,4
668,4.5
746,4.5
917,4.5
446,4.5
419,4.5
773,4.5
941,4.5
703,4.5
451,4.5
518,4.5
922,4.5
401,4.5
127,5
605,5
706,5
499,5
649,5
474,5
435,5
269,5
763,5
