577,3.4
874,3.5
448,3.5
263,3.5
369,3.5
691,3.5
711,3.5
709,3.5
162,3.5
27,3.5
774,3.5
282,4
914,4
54,4
839,4
240,4
74,4
517,4
238,4
677,4
478,4
4,4
793,4
961,4.5
95,4.5
949,4.5
822,4.5
745,4.5
104,4.5
51,4.5
762,4.5
792,4.5
610,4.5
85,4.5
50,4.5
856,4.5
544,4.5
483,4.5
769,5
425,5
184,5
289,5
895,5
476,5
229,5.5
336,5.5
628,5.5
58,5.5
574,5.5
234,5.5
